cmake_file	test_name
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTargetCube_SampleAfterUnbind
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTargetCube_Usage
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTargetUsage
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_BackbufferConsumer
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_BackbufferConsumer_Msaa
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_DepthStencilUsage
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_EffectSource
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_EffectTexture
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_FirstUse
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_FirstUse_Leg${_gfx158_leg}
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_Orientation
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_PassBoundary
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_ProducerConsumer
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_SamplingOrientation
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_Scissor
cmake/Tests/BgfxTests.cmake	Bgfx_RenderTarget_Viewport
cmake/Tests/BgfxTests.cmake	Bgfx_Scissor
cmake/Tests/BgfxTests.cmake	Bgfx_SetRenderTarget_NullRestore
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_Combined
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_Fog
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_IdentityBones
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_LightingConformance
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_MultiLight
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_PreferPerPixelLighting
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_Specular
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_TranslationBone
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_TwoBoneBlend
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_VertexColor
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_WeightsPerVertex
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedEffect_WorldNormal
cmake/Tests/BgfxTests.cmake	Bgfx_SkinnedPbrEffect
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch3DOrder
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch_BeginRasterizerState
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch_CustomViewport
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch_LayerDepthOrder
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch_Rotation
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch_Scale
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch_SourceRectangleCropping
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch_Transform
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteBatch_TransformMatrix
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteEffects_Flip
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteFont_DefaultCharacterFallback
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteFont_MultiGlyphSpacingNewline
cmake/Tests/BgfxTests.cmake	Bgfx_SpriteFont_SingleGlyph
cmake/Tests/BgfxTests.cmake	Bgfx_StockEffectSamplerContract
cmake/Tests/BgfxTests.cmake	Bgfx_SurfaceFormat_Throws
cmake/Tests/BgfxTests.cmake	Bgfx_Texture2D_GetDataContract
cmake/Tests/BgfxTests.cmake	Bgfx_Texture2D_GetDataTransferRange
cmake/Tests/BgfxTests.cmake	Bgfx_Texture2D_PartialRect_RoundTrip
cmake/Tests/BgfxTests.cmake	Bgfx_Texture3D_Mip_RoundTrip
cmake/Tests/BgfxTests.cmake	Bgfx_Texture3D_PartialBox_Readback
cmake/Tests/BgfxTests.cmake	Bgfx_Texture3D_Slices_RoundTrip
cmake/Tests/BgfxTests.cmake	Bgfx_TextureAddressMode
cmake/Tests/BgfxTests.cmake	Bgfx_TextureAddressMode_Mirror
cmake/Tests/BgfxTests.cmake	Bgfx_TextureAnisotropicEffect
cmake/Tests/BgfxTests.cmake	Bgfx_TextureCube_Mip_RoundTrip
cmake/Tests/BgfxTests.cmake	Bgfx_TextureCube_PartialRect_RoundTrip
cmake/Tests/BgfxTests.cmake	Bgfx_TextureFilterMipContract
cmake/Tests/BgfxTests.cmake	Bgfx_TextureFilterOrdinalContract
cmake/Tests/BgfxTests.cmake	Bgfx_TextureFilter_PointVsLinear
cmake/Tests/BgfxTests.cmake	Bgfx_TextureFilter_SplitMinMag
cmake/Tests/BgfxTests.cmake	Bgfx_TextureMipFilter_DualTextureEffect
cmake/Tests/BgfxTests.cmake	Bgfx_TriangleStripWinding
cmake/Tests/BgfxTests.cmake	Bgfx_VertexFormatMapping
cmake/Tests/BgfxTests.cmake	Bgfx_ViewSpace_Fog
cmake/Tests/BgfxTests.cmake	Bgfx_ViewportResetAfterResize
cmake/Tests/BgfxTests.cmake	Bgfx_Viewport_Subregion
cmake/Tests/DiligentTests.cmake	${name}
cmake/Tests/DiligentTests.cmake	${name}_OpenGL
cmake/Tests/DiligentTests.cmake	Diligent_DeviceSelectionIntegration
cmake/Tests/Direct2DTests.cmake	Direct2D_2DParity
cmake/Tests/Direct2DTests.cmake	Direct2D_Lifetime
cmake/Tests/Direct2DTests.cmake	Direct2D_Smoke
cmake/Tests/DirectX10Tests.cmake	DirectX10_BlendState_AlphaBlend
cmake/Tests/DirectX10Tests.cmake	DirectX10_BlendState_Opaque
cmake/Tests/DirectX10Tests.cmake	DirectX10_DepthStencilState_StencilEnable
cmake/Tests/DirectX10Tests.cmake	DirectX10_Device3DSmoke
cmake/Tests/DirectX10Tests.cmake	DirectX10_GraphicsCapability
cmake/Tests/DirectX10Tests.cmake	DirectX10_LegacyInterfaceDiscipline
cmake/Tests/DirectX10Tests.cmake	DirectX10_MultipleRenderTargets
cmake/Tests/DirectX10Tests.cmake	DirectX10_RasterizerState_CullMode
cmake/Tests/DirectX10Tests.cmake	DirectX10_Smoke
cmake/Tests/DirectX10Tests.cmake	DirectX10_SpriteBatch
cmake/Tests/DirectX11Tests.cmake	DirectX11_AlphaTest_Fog
cmake/Tests/DirectX11Tests.cmake	DirectX11_Backbuffer_PassOrder
cmake/Tests/DirectX11Tests.cmake	DirectX11_BlendState_AlphaBlend
cmake/Tests/DirectX11Tests.cmake	DirectX11_BlendState_Opaque
cmake/Tests/DirectX11Tests.cmake	DirectX11_Common
cmake/Tests/DirectX11Tests.cmake	DirectX11_CubeVolume_GetDataContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_CubeVolume_SetDataContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_Deferred_Scissor
cmake/Tests/DirectX11Tests.cmake	DirectX11_Deferred_Viewport
cmake/Tests/DirectX11Tests.cmake	DirectX11_DepthStencilState_StencilEnable
cmake/Tests/DirectX11Tests.cmake	DirectX11_DescriptorCapacityContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_DualTextureEffect_Fog
cmake/Tests/DirectX11Tests.cmake	DirectX11_DualTextureSlotSamplerContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_EnvMapCubeSamplerContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_EnvironmentMapAmountZero
cmake/Tests/DirectX11Tests.cmake	DirectX11_EnvironmentMapEffect_Fog
cmake/Tests/DirectX11Tests.cmake	DirectX11_GraphicsDevice_DepthContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_GraphicsDevice_OrderedClear
cmake/Tests/DirectX11Tests.cmake	DirectX11_Pbr_VertexColor
cmake/Tests/DirectX11Tests.cmake	DirectX11_PointSamplingContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_RasterizerState_CullMode
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTargetCube_GetDataContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTargetCube_MsaaFace
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTargetCube_Usage
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTarget_DepthStencilUsage
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTarget_EffectSource
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTarget_FirstUse
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTarget_PassBoundary
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTarget_ProducerConsumer
cmake/Tests/DirectX11Tests.cmake	DirectX11_RenderTarget_SamplingOrientation
cmake/Tests/DirectX11Tests.cmake	DirectX11_SkinnedEffect_Fog
cmake/Tests/DirectX11Tests.cmake	DirectX11_SkinnedEffect_LightingConformance
cmake/Tests/DirectX11Tests.cmake	DirectX11_SkinnedEffect_WorldNormal
cmake/Tests/DirectX11Tests.cmake	DirectX11_Smoke
cmake/Tests/DirectX11Tests.cmake	DirectX11_SpriteBatch_CustomViewport
cmake/Tests/DirectX11Tests.cmake	DirectX11_StockEffectSamplerContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_Texture2D_GetDataContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_Texture2D_GetDataTransferRange
cmake/Tests/DirectX11Tests.cmake	DirectX11_TextureFilterMipContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_TextureFilterOrdinalContract
cmake/Tests/DirectX11Tests.cmake	DirectX11_ViewSpaceFog
cmake/Tests/DirectX12Tests.cmake	DirectX12_DescriptorAllocator
cmake/Tests/DirectX12Tests.cmake	DirectX12_Smoke
cmake/Tests/DirectX1Tests.cmake	DirectX1_AddressMode
cmake/Tests/DirectX1Tests.cmake	DirectX1_Blend
cmake/Tests/DirectX1Tests.cmake	DirectX1_GraphicsCapability
cmake/Tests/DirectX1Tests.cmake	DirectX1_LogicalTransform
