cmake_file	test_name
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GFX153_SourceRectangleOrientation
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GFX179_ViewCapacity
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GFX185_MsaaCapability
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GFX185_MsaaCapability_Vulkan
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GFX195_RenderTargetCube_Preserve
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GFX196_NoopReset
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GraphicsDevice_ClearDepth
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GraphicsDevice_ClearOptions
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GraphicsDevice_ClearOptions_Vulkan
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GraphicsDevice_ClearStencil
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GraphicsDevice_DefaultStateOcclusion
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GraphicsDevice_OrderedClear
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_GraphicsDevice_ReferenceStencil
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_InvalidMipLevel
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_MRT_MixedFormats
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_ModelJsonReader_Quad
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Model_HierarchyChildMesh
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_Model_TwoMeshesEffects
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_MsaaDepthContract
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_MsaaFirstReadback
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_MsaaMipReadback
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_MultiViewport
modules/renderers/bgfx/examples/CMakeLists.txt	Bgfx_NpotTexture
